"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Nelson Cruz","Mariners","367","731","860","218","129","32","3","54","88","124","117","23","175","8","4","0","18","0","1",".298","13.6 %","20.3 %",".399",".572",".971",".274",".324",".407","62.9","161","162","2434"
"Ryon Healy","Mariners","96","204","213","64","41","12","0","11","22","27","9","0","42","0","0","0","5","0","0",".314","4.2 %","19.7 %",".343",".534",".877",".221",".351",".371","9.0","35","135","15447"
"Guillermo Heredia","Mariners","87","197","215","57","43","10","0","4","21","21","15","0","30","2","0","1","4","1","3",".289","7.0 %","14.0 %",".346",".401",".747",".112",".325",".326","1.2","27","107","18721"
"Jean Segura","Mariners","309","673","734","187","137","28","9","13","79","51","49","6","106","6","2","4","15","22","11",".278","6.7 %","14.4 %",".332",".404",".736",".126",".313",".319","2.4","86","97","5933"
"Mike Zunino","Mariners","207","410","456","95","59","17","0","19","38","41","37","0","142","4","1","4","10","0","0",".232","8.1 %","31.1 %",".301",".412",".713",".180",".304",".312","-1.0","51","99","13265"
"Andrew Romine","Mariners","150","222","235","64","52","10","0","2","27","13","11","0","47","1","0","1","6","9","2",".288","4.7 %","20.0 %",".325",".360",".685",".072",".358",".303","-2.6","24","88","1159"
"Mitch Haniger","Mariners","55","121","130","28","18","3","2","5","8","14","9","1","32","0","0","0","4","0","0",".231","6.9 %","24.6 %",".285",".413",".698",".182",".274",".295","-2.7","13","82","14274"
"Taylor Motter","Mariners","52","95","107","19","13","5","0","1","9","6","10","0","21","1","1","0","3","2","0",".200","9.3 %","19.6 %",".280",".284",".565",".084",".243",".255","-6.0","7","57","12399"
"Mike Leake","Mariners","47","81","91","15","13","1","1","0","10","2","5","0","38","0","0","5","2","0","0",".185","5.5 %","41.8 %",".233",".222",".455",".037",".349",".207","-7.9","2","24","10130"
