"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Justin Bour","Marlins","137","190","208","45","30","9","0","6","12","34","16","0","65","1","1","0","10","0","0",".237","7.7 %","31.3 %",".298",".379",".677",".142",".325",".295","-3.8","21","83","9744"
"Derek Dietrich","Marlins","178","260","289","61","42","12","2","5","15","25","11","0","77","16","1","1","6","0","1",".235","3.8 %","26.6 %",".306",".354",".659",".119",".313",".294","-5.2","28","83","10542"
