"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Brock Holt","Red Sox","208","346","396","94","68","21","4","1","18","32","38","0","96","5","3","4","3","1","1",".272","9.6 %","24.2 %",".349",".364",".714",".092",".369",".320","1.8","46","98","9345"
"Jackie Bradley Jr.","Red Sox","301","511","575","127","85","28","5","9","34","63","47","1","146","14","2","1","8","3","0",".249","8.2 %","25.4 %",".328",".376",".703",".127",".330",".311","-2.0","64","91","12984"
"Mitch Moreland","Red Sox","305","488","537","119","75","30","0","14","27","69","40","0","132","3","4","2","11","0","0",".244","7.4 %","24.6 %",".303",".391",".694",".148",".303",".303","-5.2","56","84","3086"
"Andrew Benintendi","Red Sox","96","140","164","31","27","3","0","1","8","11","21","0","35","0","2","1","3","1","0",".221","12.8 %","21.3 %",".319",".264",".583",".043",".283",".269","-7.0","13","60","17901"
