"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Kris Bryant","Cubs","438","1305","1526","375","216","80","11","68","147","201","173","3","368","36","12","0","12","7","2",".287","11.3 %","24.1 %",".383",".522",".905",".234",".348",".385","85.6","265","141","15429"
"Willson Contreras","Cubs","178","444","499","121","75","21","1","24","38","81","47","0","126","5","3","0","12","1","0",".273","9.4 %","25.3 %",".347",".486",".833",".214",".327",".355","14.8","75","118","11609"
"Addison Russell","Cubs","373","1017","1122","253","161","54","6","32","65","149","83","9","277","13","8","1","21","5","2",".249","7.4 %","24.7 %",".311",".408",".719",".159",".309",".309","-8.0","123","90","14106"
"Albert Almora Jr.","Cubs","130","258","272","71","47","17","2","5","18","38","10","0","51","0","2","2","9","0","0",".275","3.7 %","18.8 %",".300",".415",".715",".140",".324",".304","-3.6","29","84","14109"
"Javier Baez","Cubs","316","865","924","209","138","38","2","31","72","100","40","11","281","10","2","7","17","12","3",".242","4.3 %","30.4 %",".282",".398",".680",".156",".321",".289","-20.9","87","76","12979"
"Tyler Chatwood","Cubs","55","94","107","21","18","2","1","0","5","9","4","0","23","0","0","9","1","0","0",".223","3.7 %","21.5 %",".255",".266",".521",".043",".296",".232","-7.6","5","23","4338"
"Kyle Hendricks","Cubs","80","145","158","15","14","1","0","0","1","9","2","0","66","1","0","10","2","0","0",".103","1.3 %","41.8 %",".122",".110",".232",".007",".190",".106","-26.7","-9","-45","12049"
