"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Kris Bryant","Cubs","226","406","488","117","66","24","1","26","54","73","74","7","113","6","2","0","6","4","3",".288","15.2 %","23.2 %",".404",".544",".948",".256",".338",".400","33.5","91","151","15429"
"Willson Contreras","Cubs","106","185","212","54","31","14","0","9","18","28","24","2","39","2","0","1","8","1","0",".292","11.3 %","18.4 %",".379",".514",".893",".222",".328",".378","10.4","36","134","11609"
"Albert Almora Jr.","Cubs","81","153","168","49","33","10","0","6","14","22","14","1","22","0","0","1","4","0","0",".320","8.3 %","13.1 %",".377",".503",".881",".183",".344",".375","7.8","28","131","14109"
"Javier Baez","Cubs","173","314","343","92","58","17","1","16","33","58","24","8","90","3","2","0","6","6","3",".293","7.0 %","26.2 %",".347",".506",".853",".213",".362",".356","11.1","51","121","12979"
"Ben Zobrist","Cubs","400","758","863","215","142","58","3","12","76","71","86","10","112","6","6","7","24","6","3",".284","10.0 %","13.0 %",".359",".416",".774",".132",".317",".337","14.6","112","113","7435"
"Ian Happ","Cubs","62","105","113","29","19","4","1","5","6","16","5","2","32","1","1","1","5","0","0",".276","4.4 %","28.3 %",".313",".476",".789",".200",".348",".326","0.5","14","98","17919"
"Addison Russell","Cubs","194","335","384","71","35","21","1","14","45","43","43","4","98","6","0","0","3","1","2",".212","11.2 %","25.5 %",".313",".406",".718",".194",".256",".310","-1.8","43","90","14106"
