"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Michael Brantley","Indians","372","718","794","210","155","40","2","13","34","100","54","2","106","10","11","1","20","1","0",".292","6.8 %","13.4 %",".346",".408",".754",".116",".323",".330","9.9","99","108","4106"
"Lonnie Chisenhall","Indians","206","296","336","76","55","14","2","5","18","37","30","1","62","2","1","7","3","0","0",".257","8.9 %","18.5 %",".328",".368",".697",".111",".309",".309","-1.0","37","93","7571"
"Jason Kipnis","Indians","442","903","1003","232","150","60","4","18","41","106","63","0","218","13","12","12","19","6","1",".257","6.3 %","21.7 %",".311",".392",".703",".135",".315",".307","-6.4","107","90","9776"
"Yonder Alonso","Indians","248","355","396","81","57","15","0","9","15","48","30","0","78","7","4","0","11","1","1",".228","7.6 %","19.7 %",".298",".346",".644",".118",".265",".286","-9.4","36","81","2530"
"Bradley Zimmer","Indians","48","74","80","18","14","3","0","1","3","9","4","0","19","2","0","0","3","0","0",".243","5.0 %","23.8 %",".300",".324",".624",".081",".315",".277","-3.0","7","67","16221"
