"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Jose Martinez","Cardinals","48","71","81","30","17","6","0","7","12","15","10","2","13","0","0","0","2","0","0",".423","12.3 %","16.0 %",".494",".803","1.297",".380",".451",".528","14.2","24","234","7996"
"Paul DeJong","Cardinals","40","80","88","23","11","5","1","6","11","14","8","1","29","0","0","0","1","1","0",".288","9.1 %","33.0 %",".352",".600",".952",".313",".378",".392","5.3","16","144","18015"
"Dexter Fowler","Cardinals","297","596","688","182","126","36","6","14","66","58","83","2","112","5","1","3","6","9","3",".305","12.1 %","16.3 %",".394",".456",".851",".151",".357",".372","31.3","110","133","4062"
"Tommy Pham","Cardinals","122","196","237","51","34","4","1","12","30","27","38","1","67","1","2","0","3","6","1",".260","16.0 %","28.3 %",".380",".474",".854",".214",".328",".367","9.6","38","130","2967"
"Marcell Ozuna","Cardinals","262","510","554","151","100","26","3","22","57","74","40","5","116","1","3","0","13","0","2",".296","7.2 %","20.9 %",".347",".488",".835",".192",".344",".356","18.2","82","126","10324"
"Jedd Gyorko","Cardinals","305","571","637","153","97","28","1","27","66","73","61","3","128","2","3","0","12","1","0",".268","9.6 %","20.1 %",".339",".462",".801",".194",".301",".346","15.7","88","120","10816"
"Yadier Molina","Cardinals","275","577","636","163","112","34","0","17","46","78","49","6","75","4","6","0","18","3","3",".282","7.7 %","11.8 %",".340",".430",".769",".147",".297",".331","8.1","81","109","7007"
"Adam Wainwright","Cardinals","45","75","83","20","11","8","1","0","5","16","1","0","23","0","1","6","4","0","0",".267","1.2 %","27.7 %",".273",".400",".673",".133",".377",".287","-1.8","8","81","2233"
