"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Clayton Richard","Padres","100.1","2.78","422","104","33","31","3","20","0","7","95",".263",".315",".329",".286","1.24",".340","0.27","9.33","2.74","22.5 %","3551"
"Brad Hand","Padres","129.1","2.99","504","81","45","43","7","43","2","2","138",".176",".251",".274",".235","0.96",".236","0.49","5.64","3.47","27.4 %","9111"
"Craig Stammen","Padres","96.0","3.38","416","104","41","36","13","33","5","0","82",".272",".330",".442",".330","1.43",".316","1.22","9.75","3.80","19.7 %","7274"
"Colin Rea","Padres","71.0","4.18","306","66","36","33","5","33","3","3","53",".244",".337",".390",".315","1.39",".288","0.63","8.37","4.58","17.3 %","12317"
"Luis Perdomo","Padres","144.0","5.25","650","181","89","84","20","52","6","5","86",".305",".368",".465",".357","1.62",".331","1.25","11.31","4.65","13.2 %","14682"
"Jordan Lyles","Padres","217.0","5.72","1010","261","150","138","24","113","6","11","127",".295",".382",".459",".367","1.72",".322","1.00","10.82","5.11","12.6 %","7593"
