"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Eric Hosmer","Padres","674","1928","2151","576","390","111","6","69","169","285","208","19","357","4","10","1","56","10","5",".299","9.7 %","16.6 %",".367",".470",".836",".171",".335",".360","78.7","324","127","3516"
"Alex Dickerson","Padres","81","199","225","51","27","14","1","9","22","31","22","2","38","2","2","0","4","1","0",".256","9.8 %","16.9 %",".333",".472",".806",".216",".273",".341","4.3","31","116","12649"
"Cory Spangenberg","Padres","246","650","718","179","119","34","9","17","42","64","51","2","156","4","3","9","7","4","2",".275","7.1 %","21.7 %",".331",".434",".764",".158",".338",".329","7.1","91","108","12294"
"Chase Headley","Padres","663","1771","2028","446","308","91","3","44","135","190","212","11","489","30","14","1","34","11","6",".252","10.5 %","24.1 %",".339",".381",".721",".129",".321",".318","5.7","236","101","4720"
"Carlos Asuaje","Padres","90","248","277","69","51","14","1","3","13","20","23","0","65","2","1","3","4","0","0",".278","8.3 %","23.5 %",".343",".379",".722",".101",".365",".317","-0.8","33","97","15197"
"Franchy Cordero","Padres","30","76","82","18","10","3","3","2","6","8","5","0","34","0","0","1","0","0","1",".237","6.1 %","41.5 %",".284",".434",".718",".197",".400",".303","-1.2","9","88","14567"
"Travis Jankowski","Padres","152","380","434","95","73","15","4","3","32","19","47","0","113","2","0","4","5","10","1",".250","10.8 %","26.0 %",".336",".334",".670",".084",".348",".301","-6.1","45","89","13768"
"Freddy Galvis","Padres","532","1485","1626","367","254","56","17","40","110","161","105","10","334","10","10","16","28","15","4",".247","6.5 %","20.5 %",".299",".389",".688",".141",".292",".296","-26.8","162","82","6609"
"Clayton Richard","Padres","42","72","86","8","4","3","0","1","4","8","2","0","38","2","0","10","0","0","0",".111","2.3 %","44.2 %",".158",".194",".352",".083",".212",".159","-11.5","-1","-7","3551"
