"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Miguel Cabrera","Tigers","687","2049","2324","638","411","119","3","105","213","373","243","45","390","14","17","1","80","3","2",".311","10.5 %","16.8 %",".385",".526",".911",".215",".339",".387","132.3","396","146","1744"
"Nick Castellanos","Tigers","533","1608","1738","427","264","99","18","46","122","224","102","3","420","11","17","0","40","3","4",".266","5.9 %","24.2 %",".311",".435",".746",".170",".329",".320","6.7","207","99","11737"
"John Hicks","Tigers","60","135","148","34","21","10","0","3","17","14","9","0","39","3","1","0","3","0","0",".252","6.1 %","26.4 %",".311",".393",".703",".141",".330",".305","-1.6","16","87","12547"
"Mikie Mahtook","Tigers","168","386","420","95","65","16","4","10","36","32","24","0","119","6","3","1","4","6","2",".246","5.7 %","28.3 %",".298",".386",".684",".140",".327",".296","-8.2","42","82","13130"
"Jose Iglesias","Tigers","454","1241","1340","337","263","63","3","8","103","103","55","2","158","23","7","14","28","18","9",".272","4.1 %","11.8 %",".313",".346",".659",".075",".304",".290","-29.8","126","77","10231"
"Dixon Machado","Tigers","82","176","191","46","37","7","1","1","15","12","12","0","36","1","0","2","6","0","0",".261","6.3 %","18.8 %",".312",".330",".642",".068",".324",".284","-5.4","17","73","11472"
"James McCann","Tigers","289","782","841","180","137","26","5","12","59","85","37","0","209","12","6","4","24","1","0",".230","4.4 %","24.9 %",".274",".322",".596",".092",".296",".262","-38.3","60","58","12859"
"JaCoby Jones","Tigers","49","114","124","22","16","4","1","1","6","9","7","0","46","3","0","0","5","3","2",".193","5.6 %","37.1 %",".258",".272",".530",".079",".313",".238","-8.6","6","41","14818"
"Jordan Zimmermann","Tigers","80","153","172","22","19","3","0","0","7","2","2","0","47","0","1","16","0","0","0",".144","1.2 %","27.3 %",".154",".163",".317",".020",".206",".141","-23.2","-4","-22","4505"
