"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Trey Mancini","Orioles","140","390","426","114","70","21","4","19","41","61","27","0","100","6","3","0","8","1","0",".292","6.3 %","23.5 %",".345",".513",".858",".221",".347",".362","14.7","67","126","15149"
"Manny Machado","Orioles","673","2122","2320","594","375","109","4","106","231","302","160","10","396","9","19","10","58","17","5",".280","6.9 %","17.1 %",".330",".485",".815",".205",".298",".348","59.6","326","118","11493"
"Adam Jones","Orioles","709","2279","2410","640","427","93","6","114","239","350","78","2","421","32","21","0","60","10","3",".281","3.2 %","17.5 %",".311",".477",".788",".196",".298",".338","44.2","319","112","6368"
"Jonathan Schoop","Orioles","507","1482","1570","399","249","80","0","70","152","210","47","0","333","27","9","5","45","1","1",".269","3.0 %","21.2 %",".302",".465",".767",".196",".302",".328","15.6","198","105","11265"
"Tim Beckham","Orioles","240","608","655","159","103","25","8","23","67","71","38","0","197","5","2","2","12","8","3",".262","5.8 %","30.1 %",".309",".442",".752",".181",".349",".321","1.3","80","101","7949"
"Mark Trumbo","Orioles","651","1910","2082","463","275","90","4","94","169","287","158","5","539","4","10","0","45","3","2",".242","7.6 %","25.9 %",".300",".441",".742",".199",".287",".319","5.9","244","100","6876"
"Caleb Joseph","Orioles","267","657","720","150","102","31","1","16","50","72","46","1","163","4","3","10","22","0","0",".228","6.4 %","22.6 %",".282",".352",".633",".123",".279",".278","-21.8","61","71","7087"
"Andrew Cashner","Orioles","84","143","160","20","17","1","1","1","7","6","5","0","61","0","1","11","0","0","0",".140","3.1 %","38.1 %",".168",".182",".350",".042",".232",".158","-19.6","-2","-5","8782"
