"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"J.D. Martinez","Red Sox","562","1684","1845","493","284","104","8","97","191","275","133","12","484","11","16","0","50","2","3",".293","7.2 %","26.2 %",".345",".537",".882",".244",".354",".373","86.5","297","135","6184"
"Mookie Betts","Red Sox","495","1627","1800","472","287","114","12","59","207","242","148","5","220","8","14","3","21","39","9",".290","8.2 %","12.2 %",".349",".484",".833",".194",".303",".356","56.6","267","121","13611"
"Hanley Ramirez","Red Sox","571","1667","1847","462","297","92","2","71","149","263","147","6","325","24","9","0","42","11","7",".277","8.0 %","17.6 %",".343",".463",".805",".185",".305",".348","47.6","259","119","8001"
"Dustin Pedroia","Red Sox","618","1998","2212","589","450","99","3","37","140","242","184","3","234","8","20","2","64","10","12",".295","8.3 %","10.6 %",".353",".403",".756",".108",".316",".332","30.3","282","105","8370"
"Eduardo Nunez","Red Sox","425","1186","1276","355","259","62","9","25","94","145","60","4","174","12","9","10","21","31","7",".299","4.7 %","13.6 %",".337",".430",".767",".131",".331",".331","14.6","163","106","6848"
"Xander Bogaerts","Red Sox","599","1857","2019","509","362","101","10","36","118","223","127","5","393","18","12","5","41","6","1",".274","6.3 %","19.5 %",".325",".397",".722",".123",".328",".314","-1.7","231","93","12161"
"Christian Vazquez","Red Sox","187","545","589","143","108","28","2","5","45","52","33","2","113","5","4","2","18","2","1",".262","5.6 %","19.2 %",".308",".349",".657",".086",".320",".288","-14.3","55","74","9774"
