"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Adrian Beltre","Rangers","324","675","777","225","143","43","3","36","91","123","93","16","86","3","6","0","10","0","0",".333","12.0 %","11.1 %",".413",".566",".979",".233",".338",".414","61.7","149","161","639"
"Robinson Chirinos","Rangers","161","284","326","76","45","12","1","18","33","43","36","0","71","3","1","2","2","1","0",".268","11.0 %","21.8 %",".355",".507",".862",".239",".296",".371","15.3","52","132","3142"
"Elvis Andrus","Rangers","387","803","899","239","172","48","2","17","72","94","73","4","100","3","10","10","20","14","10",".298","8.1 %","11.1 %",".354",".426",".780",".128",".319",".339","17.5","119","109","8709"
"Ryan Rua","Rangers","116","245","268","67","44","15","0","8","31","23","16","2","68","4","2","1","11","2","0",".273","6.0 %","25.4 %",".326",".433",".758",".159",".345",".326","1.8","33","100","12409"
"Delino DeShields","Rangers","150","336","383","86","58","19","3","6","38","27","37","1","98","3","2","5","2","10","1",".256","9.7 %","25.6 %",".333",".384",".717",".128",".342",".314","-1.0","44","91","11379"
"Jurickson Profar","Rangers","92","172","192","33","27","5","0","1","12","11","17","0","42","3","0","0","4","0","1",".192","8.9 %","21.9 %",".276",".238",".514",".047",".248",".240","-11.7","10","40","10815"
