"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"J.D. Martinez","Red Sox","272","541","608","160","83","37","2","38","81","111","62","10","158","0","5","0","13","6","2",".296","10.2 %","26.0 %",".365",".582",".947",".287",".349",".396","40.5","110","152","6184"
"Hanley Ramirez","Red Sox","285","532","604","147","79","32","2","34","61","91","68","14","118","2","2","0","16","3","1",".276","11.3 %","19.5 %",".359",".536",".895",".259",".296",".376","28.6","98","138","8001"
"Dustin Pedroia","Red Sox","302","614","707","188","124","50","1","13","65","73","88","7","88","0","3","2","15","3","4",".306","12.4 %","12.4 %",".391",".454",".846",".148",".339",".369","30.7","110","131","8370"
"Mookie Betts","Red Sox","220","459","509","137","86","28","4","19","52","68","45","6","52","0","4","1","4","11","0",".298","8.8 %","10.2 %",".358",".501",".859",".203",".301",".364","19.7","79","127","13611"
"Xander Bogaerts","Red Sox","287","561","633","175","129","30","1","15","56","60","63","3","98","5","4","0","18","3","3",".312","10.0 %","15.5 %",".384",".449",".833",".137",".354",".364","24.7","97","127","12161"
"Sandy Leon","Red Sox","121","197","222","50","33","11","0","6","19","34","19","0","46","1","2","3","4","0","0",".254","8.6 %","20.7 %",".320",".401",".721",".147",".299",".313","-0.8","25","90","5273"
"Christian Vazquez","Red Sox","82","126","141","32","21","8","1","2","14","12","13","0","23","0","1","1","3","1","0",".254","9.2 %","16.3 %",".321",".381",".702",".127",".294",".307","-1.0","15","87","9774"
"Blake Swihart","Red Sox","56","85","98","22","18","3","0","1","5","6","10","0","19","1","0","2","4","0","0",".259","10.2 %","19.4 %",".344",".329",".673",".071",".323",".305","-0.7","10","87","13176"
"Eduardo Nunez","Red Sox","243","530","562","133","82","33","4","14","47","52","24","0","79","1","5","2","9","12","5",".251","4.3 %","14.1 %",".282",".408",".690",".157",".269",".296","-8.6","56","83","6848"
