"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Miguel Sano","Twins","297","861","992","215","124","36","1","54","77","148","120","4","361","6","5","0","16","1","1",".250","12.1 %","36.4 %",".344",".482",".826",".232",".357",".353","28.1","145","120","12164"
"Brian Dozier","Twins","733","2238","2542","541","314","113","11","103","197","296","245","7","512","31","22","6","39","19","5",".242","9.6 %","20.1 %",".322",".440",".762",".198",".266",".330","30.1","320","106","9810"
"Byron Buxton","Twins","238","621","677","148","90","29","7","22","49","70","37","0","220","8","3","8","3","11","2",".238","5.5 %","32.5 %",".288",".414",".702",".176",".330",".301","-10.2","71","84","14161"
"Lance Lynn","Twins","89","154","181","18","14","4","0","0","4","4","6","0","77","1","0","20","2","0","0",".117","3.3 %","42.5 %",".155",".143",".298",".026",".234",".138","-24.9","-5","-21","2520"
