"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Cody Bellinger","Dodgers","121","325","375","86","37","20","2","27","44","55","49","13","104","0","1","0","4","2","1",".265","13.1 %","27.7 %",".360",".588",".948",".323",".303",".383","19.6","65","140","15998"
"Corey Seager","Dodgers","297","859","962","268","170","57","4","37","107","109","97","10","180","4","2","0","21","3","1",".312","10.1 %","18.7 %",".384",".517",".900",".205",".359",".382","49.8","165","142","13624"
"Joc Pederson","Dodgers","371","953","1154","220","108","57","1","54","105","129","172","9","292","23","4","2","13","5","7",".231","14.9 %","25.3 %",".360",".463",".823",".232",".272",".355","36.4","171","126","11899"
"Andrew Toles","Dodgers","77","183","199","54","35","11","1","7","22","26","13","2","38","2","1","0","4","0","2",".295","6.5 %","19.1 %",".347",".481",".828",".186",".338",".350","5.0","29","120","13414"
"Yasmani Grandal","Dodgers","488","1317","1514","309","167","67","2","73","120","201","182","2","374","4","10","1","36","2","1",".235","12.0 %","24.7 %",".327",".455",".782",".220",".268",".338","26.9","201","115","11368"
"Chase Utley","Dodgers","607","1716","1918","460","296","101","17","46","160","211","148","20","290","34","18","2","23","12","5",".268","7.7 %","15.1 %",".335",".427",".762",".159",".296",".329","20.7","239","108","1679"
"Clayton Kershaw","Dodgers","105","212","251","42","34","6","1","1","9","19","14","0","61","3","0","22","4","1","0",".198","5.6 %","24.3 %",".258",".250",".508",".052",".273",".232","-16.6","12","45","2036"
