"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Arodys Vizcaino","Braves","60.2","3.12","271","46","24","21","4","41","4","0","73",".200",".321",".323",".285","1.43",".275","0.59","6.82","4.54","26.9 %","5498"
"Rex Brothers","Braves","61.0","3.39","273","55","23","23","5","39","0","1","67",".236",".349",".352",".318","1.54",".311","0.74","8.11","3.98","24.5 %","9794"
"Sam Freeman","Braves","66.0","3.68","292","61","29","27","7","32","0","8","70",".242",".349",".356",".319","1.41",".309","0.95","8.32","4.09","24.0 %","6832"
"Brandon McCarthy","Braves","252.1","4.14","1060","273","124","116","20","58","4","4","215",".274",".317",".399",".313","1.31",".332","0.71","9.74","3.47","20.3 %","4662"
"Julio Teheran","Braves","473.2","4.28","2056","476","245","225","75","189","8","19","349",".258",".335",".453",".341","1.40",".282","1.43","9.04","4.83","17.0 %","6797"
"Chase Whitley","Braves","78.1","4.94","346","88","46","43","11","25","1","3","58",".277",".337",".444",".341","1.44",".309","1.26","10.11","4.45","16.8 %","10982"
"Mike Foltynewicz","Braves","176.1","5.26","812","216","107","103","32","71","3","6","153",".294",".362",".514",".372","1.63",".335","1.63","11.02","5.10","18.8 %","10811"
