"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Adrian Gonzalez","Mets","396","720","786","180","124","42","0","14","23","116","48","0","145","8","10","0","28","0","0",".250","6.1 %","18.4 %",".300",".367",".667",".117",".291",".294","-13.3","75","87","1908"
"Jay Bruce","Mets","443","816","891","180","102","39","4","35","42","116","55","0","227","8","10","1","15","0","0",".221","6.2 %","25.5 %",".273",".407",".680",".186",".257",".294","-15.6","86","81","9892"
"Michael Conforto","Mets","106","161","177","29","17","6","0","6","12","17","12","0","59","3","1","0","3","0","0",".180","6.8 %","33.3 %",".249",".329",".578",".149",".237",".252","-9.8","11","55","16376"
