"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Carlos Santana","Phillies","710","1836","2215","438","230","109","7","92","207","282","353","14","407","13","13","0","35","17","6",".239","15.9 %","18.4 %",".363",".456",".819",".217",".256",".356","72.6","325","124","2396"
"Nick Williams","Phillies","77","229","250","67","42","13","2","10","18","36","15","0","70","3","3","0","6","0","2",".293","6.0 %","28.0 %",".340",".498",".838",".205",".375",".353","6.8","37","116","14330"
"Odubel Herrera","Phillies","411","1184","1299","348","236","73","7","32","103","114","94","11","276","11","4","6","20","21","10",".294","7.2 %","21.2 %",".350",".448",".799",".155",".359",".342","26.4","179","113","11476"
"Andrew Knapp","Phillies","53","134","161","36","27","5","1","3","19","12","25","3","44","0","2","0","4","1","0",".269","15.5 %","27.3 %",".379",".388",".767",".119",".371",".333","1.6","21","103","14942"
"Cesar Hernandez","Phillies","461","1206","1367","333","263","41","14","15","90","95","142","4","269","6","3","10","17","25","15",".276","10.4 %","19.7 %",".354",".371",".725",".095",".344",".321","5.1","164","98","10556"
"Pedro Florimon","Phillies","175","415","456","90","64","14","3","9","31","40","36","0","137","1","1","3","5","4","3",".217","7.9 %","30.0 %",".280",".330",".610",".113",".300",".273","-14.7","36","67","8385"
