"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Lucas Duda","Royals","528","1421","1687","348","169","88","0","91","131","224","221","27","379","34","11","0","20","0","1",".245","13.1 %","22.5 %",".357",".499",".856",".254",".267",".365","67.8","259","135","2502"
"Mike Moustakas","Royals","544","1552","1701","396","240","85","2","69","123","201","117","10","252","16","14","2","46","2","1",".255","6.9 %","14.8 %",".311",".446",".757",".191",".263",".325","14.6","207","103","4892"
"Jon Jay","Royals","551","1462","1652","408","313","73","9","13","90","131","113","18","281","54","10","13","41","6","5",".279","6.8 %","17.0 %",".351",".368",".719",".089",".335",".317","2.7","190","100","5227"
"Alex Gordon","Royals","613","1709","1936","414","275","81","6","52","104","195","184","23","437","27","15","1","20","8","2",".242","9.5 %","22.6 %",".323",".388",".711",".146",".293",".310","-9.3","210","93","5209"
"Raul Mondesi","Royals","59","134","146","25","18","2","2","3","8","12","4","0","48","2","0","6","0","4","2",".187","2.7 %","32.9 %",".221",".299",".520",".112",".265",".226","-11.3","6","33","13769"
