"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Ryan Zimmerman","Nationals","264","502","576","142","71","41","2","28","74","97","63","2","86","2","9","0","25","2","1",".283","10.9 %","14.9 %",".359",".540",".899",".257",".287",".380","29.8","96","139","4220"
"Anthony Rendon","Nationals","277","532","611","163","101","44","1","17","78","66","74","7","82","0","5","0","8","6","4",".306","12.1 %","13.4 %",".388",".489",".877",".182",".333",".376","30.6","100","137","12861"
"Wilmer Difo","Nationals","63","106","113","31","22","2","3","4","13","8","6","1","21","0","0","1","1","1","0",".292","5.3 %","18.6 %",".330",".481",".811",".189",".333",".341","2.0","16","108","14320"
"Howie Kendrick","Nationals","301","632","697","184","130","39","1","14","70","68","62","9","122","2","1","0","16","6","2",".291","8.9 %","17.5 %",".356",".422",".778",".131",".342",".338","12.8","92","116","4229"
"Matt Wieters","Nationals","228","435","475","112","72","18","0","22","50","67","34","2","117","0","6","0","13","1","0",".257","7.2 %","24.6 %",".307",".451",".758",".193",".298",".325","3.2","57","102","4298"
"Michael Taylor","Nationals","145","282","303","76","52","11","1","12","27","34","20","3","100","0","1","0","5","6","7",".270","6.6 %","33.0 %",".317",".443",".760",".174",".374",".323","1.6","37","99","11489"
"Trea Turner","Nationals","81","165","177","46","36","8","1","1","11","7","11","0","31","1","0","0","1","5","2",".279","6.2 %","17.5 %",".328",".358",".685",".079",".338",".302","-2.7","19","83","16252"
"Stephen Strasburg","Nationals","47","71","88","13","10","2","0","1","2","3","4","0","24","0","0","13","1","0","0",".183","4.5 %","27.3 %",".227",".254",".480",".070",".261",".215","-7.5","2","24","10131"
