"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Carlos Gonzalez","Rockies","563","1564","1761","456","251","106","10","89","153","260","183","18","367","4","10","0","32","0","2",".292","10.4 %","20.8 %",".365",".543",".908",".251",".328",".384","96.8","299","127","7287"
"Charlie Blackmon","Rockies","624","1903","2111","590","367","115","23","85","172","246","150","20","358","32","14","12","10","22","10",".310","7.1 %","17.0 %",".368",".529",".896",".219",".343",".380","112.0","354","124","7859"
"Gerardo Parra","Rockies","623","1863","1997","533","340","134","15","44","130","202","96","12","315","9","19","10","45","8","4",".286","4.8 %","15.8 %",".321",".445",".766",".159",".321",".328","21.8","247","99","8553"
"Raimel Tapia","Rockies","78","146","157","44","32","9","2","1","8","14","8","1","30","1","1","1","3","2","1",".301","5.1 %","19.1 %",".340",".411",".751",".110",".371",".321","0.2","19","81","14350"
"Tony Wolters","Rockies","140","343","395","89","62","22","3","2","33","40","47","11","81","0","0","5","7","3","1",".259","11.9 %","20.5 %",".349",".359",".707",".099",".335",".304","-5.2","42","70","11470"
"Chris Rusin","Rockies","49","77","84","15","13","0","1","1","4","8","0","0","12","0","0","7","0","0","0",".195","0.0 %","14.3 %",".195",".260",".455",".065",".219",".196","-7.9","2","4","9895"
