"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Freddie Freeman","Braves","633","1815","2110","564","327","131","10","96","190","306","272","47","408","14","9","0","34","8","3",".311","12.9 %","19.3 %",".403",".553",".955",".242",".355",".403","149.9","390","157","5361"
"Ozzie Albies","Braves","55","165","184","45","30","7","4","4","15","20","14","0","30","3","2","0","2","3","0",".273","7.6 %","16.3 %",".337",".436",".773",".164",".308",".331","1.6","24","102","16556"
"Nick Markakis","Braves","732","2146","2434","604","437","123","2","42","159","241","260","35","304","11","17","0","50","3","1",".281","10.7 %","12.5 %",".359",".399",".759",".118",".309",".331","30.3","308","106","5930"
"Ender Inciarte","Braves","480","1568","1696","473","358","79","14","22","108","125","108","8","209","5","6","9","19","20","11",".302","6.4 %","12.3 %",".347",".412",".759",".110",".336",".330","18.3","215","103","4922"
"Preston Tucker","Braves","133","350","380","80","39","24","1","16","25","39","25","0","85","5","0","0","3","0","1",".229","6.6 %","22.4 %",".289",".440",".729",".211",".257",".315","-0.2","43","101","13633"
"Ryan Flaherty","Braves","313","836","933","183","119","37","2","25","55","91","78","8","225","11","3","5","13","0","0",".219","8.4 %","24.1 %",".293",".358",".651",".139",".268",".287","-20.1","84","77","7888"
"Johan Camargo","Braves","71","169","180","43","30","11","1","1","11","18","8","0","36","0","1","2","2","0","0",".254","4.4 %","20.0 %",".287",".349",".636",".095",".316",".275","-7.0","15","65","14950"
"Rio Ruiz","Braves","53","145","166","26","19","4","1","2","15","16","18","1","39","1","2","0","4","2","0",".179","10.8 %","23.5 %",".271",".262",".533",".083",".226",".240","-11.3","9","43","14103"
