"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"David Freese","Pirates","266","527","609","152","98","35","1","18","58","74","73","6","123","4","5","0","12","2","1",".288","12.0 %","20.2 %",".376",".461",".837",".173",".343",".362","23.1","92","131","9549"
"Josh Harrison","Pirates","234","461","503","145","103","24","6","12","57","51","26","4","68","13","3","0","7","13","5",".315","5.2 %","13.5 %",".366",".471",".837",".156",".346",".360","18.0","76","128","8202"
"Jordy Mercer","Pirates","272","503","563","151","98","37","1","15","60","64","51","5","72","3","3","3","8","0","2",".300","9.1 %","12.8 %",".366",".467",".833",".167",".325",".359","19.6","84","129","6547"
"Francisco Cervelli","Pirates","158","278","319","82","65","6","6","5","32","30","34","0","62","4","1","2","12","1","2",".295","10.7 %","19.4 %",".379",".414",".792",".119",".363",".350","9.0","46","121","5275"
"Sean Rodriguez","Pirates","271","496","570","121","71","27","4","19","50","61","52","2","159","14","5","3","5","4","2",".244","9.1 %","27.9 %",".330",".429",".759",".185",".316",".332","8.1","72","111","6589"
"Starling Marte","Pirates","239","470","510","133","99","19","3","12","65","41","25","1","123","13","0","2","7","20","9",".283","4.9 %","24.1 %",".337",".413",".749",".130",".361",".330","5.3","63","110","9241"
"Josh Bell","Pirates","93","147","164","35","24","3","0","8","17","22","14","0","25","1","2","0","7","0","1",".238","8.5 %","15.2 %",".305",".422",".727",".184",".233",".311","-1.3","19","90","13145"
