"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Anthony Rizzo","Cubs","722","2052","2405","569","305","142","11","111","209","338","288","38","389","50","15","0","49","11","10",".277","12.0 %","16.2 %",".377",".519",".897",".242",".292",".381","127.5","402","140","3473"
"Kyle Schwarber","Cubs","187","520","605","124","64","18","1","41","76","83","75","2","168","9","1","0","10","2","1",".238","12.4 %","27.8 %",".344",".513",".857",".275",".266",".364","22.4","94","126","16478"
"Ian Happ","Cubs","106","259","300","63","29","13","2","19","34","52","34","3","97","3","3","1","7","4","1",".243","11.3 %","32.3 %",".334",".529",".863",".286",".301",".357","9.3","46","118","17919"
"Ben Zobrist","Cubs","657","1829","2129","477","315","98","11","53","159","234","271","9","268","9","18","2","40","11","9",".261","12.7 %","12.6 %",".356",".413",".769",".153",".278",".338","38.7","280","113","7435"
"Jason Heyward","Cubs","610","1794","2026","489","339","96","8","46","128","189","204","9","266","15","8","2","37","12","4",".273","10.1 %","13.1 %",".350",".412",".762",".139",".297",".335","30.8","261","110","4940"
"Tommy La Stella","Cubs","254","562","646","144","100","35","1","8","33","59","67","4","76","6","4","3","11","2","0",".256","10.4 %","11.8 %",".340",".365",".704",".109",".282",".312","-0.8","72","93","12371"
"Jon Lester","Cubs","78","144","169","14","9","5","0","0","6","8","9","0","57","0","1","15","3","1","0",".097","5.3 %","33.7 %",".149",".132",".281",".035",".159",".132","-25.5","-6","-29","4930"
