"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Rhys Hoskins","Phillies","47","129","154","37","18","7","0","12","24","32","22","0","35","2","1","0","2","0","0",".287","14.3 %","22.7 %",".396",".620","1.016",".333",".301",".421","13.0","32","161","16472"
"Jorge Alfaro","Phillies","33","86","91","29","20","4","0","5","7","13","1","0","28","4","0","0","2","0","0",".337","1.1 %","30.8 %",".374",".558",".932",".221",".453",".395","5.8","17","144","12180"
"Aaron Altherr","Phillies","187","511","576","129","74","29","7","19","52","78","46","4","171","16","2","1","11","10","3",".252","8.0 %","29.7 %",".332",".448",".780",".196",".341",".334","7.2","76","106","11270"
"Maikel Franco","Phillies","382","1141","1231","288","178","64","3","43","77","161","76","6","194","5","9","0","33","1","0",".252","6.2 %","15.8 %",".300",".427",".727",".174",".268",".310","-9.0","136","90","12179"
"Jake Arrieta","Phillies","102","196","212","31","20","4","3","4","11","13","6","0","94","0","0","10","1","0","0",".158","2.8 %","44.3 %",".183",".270",".454",".112",".276",".197","-20.7","4","14","4153"
"Aaron Nola","Phillies","48","86","97","6","5","1","0","0","1","2","6","0","51","1","0","4","0","0","0",".070","6.2 %","52.6 %",".140",".081",".221",".012",".171",".113","-16.5","-5","-41","16149"
