"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Joey Votto","Reds","448","736","894","217","134","45","2","36","63","114","140","8","181","12","6","0","24","4","1",".295","15.7 %","20.2 %",".413",".508",".921",".213",".345",".397","58.3","161","150","4314"
"Scott Schebler","Reds","108","179","188","45","25","12","1","7","9","24","5","0","39","3","1","0","2","0","0",".251","2.7 %","20.7 %",".282",".447",".729",".196",".284",".307","-1.9","21","86","12225"
"Scooter Gennett","Reds","231","318","342","66","48","11","1","6","13","35","17","1","98","3","1","3","10","1","0",".208","5.0 %","28.7 %",".254",".305",".559",".097",".279",".245","-19.8","20","44","10339"
