"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Trey Mancini","Orioles","77","167","175","50","36","6","0","8","19","22","6","1","43","1","1","0","4","0","0",".299","3.4 %","24.6 %",".326",".479",".805",".180",".359",".340","2.7","24","111","15149"
"Manny Machado","Orioles","346","775","843","218","132","59","2","25","81","78","57","6","131","4","4","3","18","6","3",".281","6.8 %","15.5 %",".332",".459",".791",".178",".310",".339","16.4","113","112","11493"
"Mark Trumbo","Orioles","335","718","773","180","104","27","3","46","92","111","53","6","185","1","1","0","20","1","1",".251","6.9 %","23.9 %",".303",".489",".792",".238",".275",".337","12.6","101","112","6876"
"Adam Jones","Orioles","362","780","849","208","133","44","1","30","77","92","56","9","178","8","3","2","18","4","0",".267","6.6 %","21.0 %",".321",".441",".762",".174",".310",".328","7.9","104","105","6368"
"Tim Beckham","Orioles","162","333","366","86","55","12","6","13","36","45","25","0","106","3","4","1","4","1","2",".258","6.8 %","29.0 %",".312",".447",".760",".189",".335",".324","2.1","45","105","7949"
"Jonathan Schoop","Orioles","262","529","569","131","83","28","1","19","48","62","32","0","149","4","3","1","14","0","0",".248","5.6 %","26.2 %",".294",".412",".706",".164",".308",".304","-4.6","61","88","11265"
"Caleb Joseph","Orioles","155","295","317","64","40","11","1","12","27","33","15","1","78","3","1","2","4","0","0",".217","4.7 %","24.6 %",".261",".383",".644",".166",".252",".279","-9.0","27","72","7087"
