"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Robinson Cano","Mariners","687","1947","2161","613","386","133","3","91","215","316","186","47","258","16","12","0","61","7","2",".315","8.6 %","11.9 %",".377",".526",".904",".212",".324",".382","115.0","361","146","3269"
"Kyle Seager","Mariners","704","1936","2206","527","322","115","6","84","198","282","237","26","335","20","12","1","41","7","3",".272","10.7 %","15.2 %",".356",".468",".824",".196",".290",".354","67.8","319","128","9785"
"Dee Gordon","Mariners","518","1721","1843","516","422","56","30","8","110","96","91","5","280","10","11","9","15","53","14",".300","4.9 %","15.2 %",".337",".381",".718",".081",".352",".314","-2.2","208","98","8203"
"Ben Gamel","Mariners","148","427","467","113","80","20","3","10","30","47","35","1","97","0","1","4","7","4","0",".265","7.5 %","20.8 %",".320",".396",".715",".131",".321",".309","-4.7","52","94","12160"
"Ichiro Suzuki","Mariners","618","1382","1502","341","280","45","8","8","80","75","96","7","199","5","8","11","18","21","3",".247","6.4 %","13.2 %",".296",".308",".605",".062",".281",".268","-55.2","114","66","1101"
"Andrew Romine","Mariners","330","809","902","183","145","26","4","8","23","65","60","1","186","11","4","18","17","8","2",".226","6.7 %","20.6 %",".287",".298",".585",".072",".283",".262","-38.7","65","60","1159"
