"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Martin Prado","Marlins","269","530","599","183","126","40","4","13","54","72","61","9","48","2","6","0","18","3","3",".345","10.2 %","8.0 %",".411",".509",".920",".164",".358",".394","38.3","106","151","3312"
"J.T. Realmuto","Marlins","162","296","322","78","46","20","4","8","28","33","21","3","63","4","1","0","3","2","0",".264","6.5 %","19.6 %",".320",".439",".759",".176",".310",".323","1.4","39","102","11739"
"Starlin Castro","Marlins","341","672","718","184","125","46","2","11","47","52","43","3","131","2","1","0","23","2","2",".274","6.0 %","18.2 %",".319",".397",".716",".124",".326",".312","-1.7","80","95","4579"
"Cameron Maybin","Marlins","218","437","487","108","79","18","4","7","46","33","48","3","101","0","0","2","14","10","7",".247","9.9 %","20.7 %",".322",".355",".676",".108",".307",".299","-6.6","49","87","5223"
"Miguel Rojas","Marlins","123","188","206","40","24","14","1","1","14","17","14","1","21","1","1","2","9","2","0",".213","6.8 %","10.2 %",".270",".314",".583",".101",".234",".255","-10.1","14","56","7802"
