"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Nick Williams","Phillies","45","84","93","23","18","1","2","2","2","19","5","0","27","3","1","0","2","0","0",".274","5.4 %","29.0 %",".333",".405",".738",".131",".375",".319","-0.1","11","94","14330"
"Odubel Herrera","Phillies","247","420","457","114","84","20","5","5","14","32","28","0","113","7","1","1","5","2","0",".271","6.1 %","24.7 %",".327",".379",".705",".107",".360",".309","-3.3","50","90","11476"
