"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Paul Goldschmidt","Diamondbacks","320","600","738","203","127","35","3","38","93","118","123","28","137","4","6","0","16","17","4",".338","16.7 %","18.6 %",".450",".597","1.047",".258",".383",".436","71.3","156","173","9218"
"A.J. Pollock","Diamondbacks","225","507","550","147","83","36","9","19","82","65","37","1","67","3","2","1","13","12","4",".290","6.7 %","12.2 %",".341",".509",".849",".219",".303",".363","21.0","84","124","9256"
"Nick Ahmed","Diamondbacks","130","272","299","77","55","12","4","6","32","23","20","2","44","1","2","4","8","3","3",".283","6.7 %","14.7 %",".332",".423",".755",".140",".317",".324","2.2","37","96","12147"
"Jeff Mathis","Diamondbacks","109","211","234","52","35","8","2","7","16","24","19","4","65","1","1","2","3","1","0",".246","8.1 %","27.8 %",".310",".403",".713",".156",".321",".306","-1.8","25","90","3448"
"John Ryan Murphy","Diamondbacks","77","154","166","39","26","9","0","4","13","13","10","0","41","1","1","0","3","0","0",".253","6.0 %","24.7 %",".301",".390",".691",".136",".318",".303","-1.5","17","89","10346"
"Deven Marrero","Diamondbacks","44","86","93","20","11","5","0","4","16","13","6","0","26","0","1","0","2","3","1",".233","6.5 %","28.0 %",".280",".430",".710",".198",".281",".300","-1.3","10","81","13325"
"Chris Owings","Diamondbacks","192","396","421","98","61","24","7","6","36","35","21","2","96","1","2","1","5","9","1",".247","5.0 %","22.8 %",".286",".389",".675",".141",".311",".289","-9.0","39","73","10030"
"Zack Greinke","Diamondbacks","52","89","98","23","16","6","0","1","3","7","3","0","22","0","0","6","0","0","0",".258","3.1 %","22.4 %",".283",".360",".642",".101",".333",".281","-3.0","8","71","1943"
"Ketel Marte","Diamondbacks","143","310","339","73","48","20","2","3","25","26","24","3","64","1","3","1","8","5","1",".235","7.1 %","18.9 %",".290",".342",".632",".106",".285",".273","-12.2","27","69","13613"
