"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Dellin Betances","Yankees","148.2","1.33","583","88","28","22","4","49","2","12","236",".169",".256",".234",".227","0.92",".298","0.24","5.33","1.94","40.5 %","6216"
"Aroldis Chapman","Yankees","72.2","1.86","286","36","16","15","2","30","0","7","136",".145",".256",".199",".219","0.91",".306","0.25","4.46","1.81","47.6 %","10233"
"David Robertson","Yankees","164.1","1.97","632","99","38","36","10","51","5","0","232",".170",".239",".249",".219","0.91",".263","0.55","5.42","2.24","36.7 %","8241"
"Sonny Gray","Yankees","394.2","2.92","1635","337","147","128","33","140","2","7","349",".226",".297",".344",".285","1.21",".275","0.75","7.68","3.53","21.4 %","12768"
"Tommy Kahnle","Yankees","79.2","3.05","344","73","32","27","5","37","5","1","80",".239",".324",".341",".293","1.38",".308","0.56","8.25","3.48","23.3 %","11384"
"Adam Warren","Yankees","175.1","3.23","722","146","68","63","16","64","10","3","145",".223",".296",".359",".284","1.20",".263","0.82","7.49","3.89","20.1 %","9029"
"Masahiro Tanaka","Yankees","323.0","3.48","1293","290","132","125","47","55","1","4","302",".235",".271",".410",".292","1.07",".275","1.31","8.08","3.04","23.4 %","15764"
"Luis Severino","Yankees","155.0","3.54","649","138","68","61","19","52","1","6","160",".234",".303",".391",".301","1.23",".289","1.10","8.01","3.55","24.7 %","15890"
"CC Sabathia","Yankees","156.0","3.92","652","128","71","68","15","46","1","17","175",".217",".294",".336",".281","1.12",".283","0.87","7.38","3.27","26.8 %","404"
