"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Matt Carpenter","Cardinals","471","821","961","210","130","53","6","21","36","103","110","1","191","13","12","5","9","0","2",".256","11.4 %","19.9 %",".348",".412",".760",".156",".304",".334","14.9","124","112","8090"
"Kolten Wong","Cardinals","258","385","422","97","80","10","1","6","23","45","20","2","73","11","4","2","3","7","1",".252","4.7 %","17.3 %",".305",".330",".635",".078",".294",".281","-11.5","37","75","12532"
"Greg Garcia","Cardinals","76","86","104","16","12","4","0","0","4","4","11","0","31","4","0","3","3","1","0",".186","10.6 %","29.8 %",".307",".233",".539",".047",".291",".258","-5.6","7","57","10951"
