"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Jared Hughes","Reds","108.0","3.75","466","114","53","45","9","38","11","9","41",".272",".350",".426",".330","1.41",".285","0.75","9.50","4.75","8.8 %","9325"
"Raisel Iglesias","Reds","108.2","3.81","489","118","47","46","11","46","2","5","94",".269",".346",".401",".327","1.51",".321","0.91","9.77","4.58","19.2 %","17130"
"Anthony DeSclafani","Reds","175.1","4.67","758","197","99","91","26","55","5","4","155",".282",".341",".472",".348","1.44",".330","1.33","10.11","4.16","20.5 %","13050"
"Homer Bailey","Reds","213.2","4.72","962","240","115","112","23","88","5","12","177",".278",".355",".434",".345","1.54",".328","0.97","10.11","4.34","18.4 %","8362"
"Michael Lorenzen","Reds","108.1","4.98","493","117","61","60","16","58","6","7","86",".273",".371",".462",".358","1.62",".310","1.33","9.72","4.80","17.4 %","14843"
"David Hernandez","Reds","97.2","5.44","425","89","59","59","20","47","6","3","104",".237",".329",".453",".335","1.39",".275","1.84","8.20","4.36","24.5 %","4259"
