"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Matt Olson","Athletics","66","161","188","42","19","3","0","20","23","39","24","1","49","3","0","0","5","0","0",".261","12.8 %","26.1 %",".367",".652","1.019",".391",".239",".417","15.4","38","167","14344"
"Matt Joyce","Athletics","618","1564","1857","380","220","91","4","65","135","203","257","9","376","13","22","1","36","7","2",".243","13.8 %","20.2 %",".350",".431",".781",".188",".275",".340","38.1","249","117","3353"
"Boog Powell","Athletics","46","108","122","31","24","4","0","3","9","10","11","0","29","0","2","1","2","0","1",".287","9.0 %","23.8 %",".347",".407",".755",".120",".359",".327","0.5","15","105","15103"
"Jed Lowrie","Athletics","556","1598","1788","423","274","105","6","38","111","191","165","15","270","11","11","3","32","1","0",".265","9.2 %","15.1 %",".336",".409",".745",".145",".296",".324","11.9","216","106","4418"
"Bruce Maxwell","Athletics","103","259","296","68","46","17","1","4","11","36","34","0","72","0","3","0","9","0","0",".263","11.5 %","24.3 %",".345",".382",".727",".120",".344",".319","-0.3","35","100","13866"
