"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Alex Wilson","Tigers","120.1","3.22","490","105","49","43","8","37","8","2","78",".233",".294",".367",".282","1.18",".266","0.60","7.85","4.84","15.9 %","9239"
"Michael Fulmer","Tigers","157.0","3.27","653","143","63","57","11","44","2","10","117",".239",".303",".346",".284","1.19",".280","0.63","8.20","4.28","17.9 %","13218"
"Francisco Liriano","Tigers","170.2","3.27","698","136","69","62","12","55","1","12","178",".216",".291",".316",".273","1.12",".281","0.63","7.17","3.08","25.5 %","3201"
"Mike Fiers","Tigers","283.2","4.00","1187","265","139","126","41","95","3","7","249",".244",".310",".418",".314","1.27",".282","1.30","8.41","4.12","21.0 %","7754"
"Jordan Zimmermann","Tigers","440.0","4.46","1859","478","229","218","53","97","5","11","332",".273",".317",".435",".324","1.31",".311","1.08","9.78","4.08","17.9 %","4505"
"Shane Greene","Tigers","133.2","5.45","617","163","84","81","14","61","9","8","110",".297",".378",".473",".365","1.68",".351","0.94","10.98","4.39","17.8 %","10756"
"Daniel Norris","Tigers","60.2","5.79","265","58","44","39","13","27","0","1","63",".245",".327",".489",".347","1.40",".280","1.93","8.60","4.47","23.8 %","13475"
"Buck Farmer","Tigers","62.2","6.89","303","80","51","48","14","40","2","2","52",".307",".405",".556",".407","1.91",".338","2.01","11.49","5.80","17.2 %","14814"
