"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Edwin Encarnacion","Indians","316","599","729","153","89","26","3","35","94","107","119","9","123","5","4","0","22","4","0",".255","16.3 %","16.9 %",".381",".484",".865",".229",".265",".372","32.9","117","135","2151"
"Brandon Guyer","Indians","265","533","633","153","103","31","3","16","77","61","42","1","106","49","3","6","12","7","2",".287","6.6 %","16.7 %",".389",".447",".836",".159",".331",".369","27.1","100","136","2636"
"Francisco Lindor","Indians","273","565","620","172","114","34","3","21","63","67","45","3","88","0","5","5","17","8","2",".304","7.3 %","14.2 %",".353",".487",".840",".182",".328",".357","19.8","93","122","12916"
"Jose Ramirez","Indians","283","557","611","165","105","41","3","16","61","65","43","3","73","2","3","6","19","13","6",".296","7.0 %","11.9 %",".347",".467",".814",".171",".316",".347","15.6","87","116","13510"
"Yan Gomes","Indians","266","526","577","148","94","29","4","21","53","77","35","2","140","7","8","1","15","0","0",".281","6.1 %","24.3 %",".330",".471",".801",".190",".340",".344","13.0","78","116","9627"
"Roberto Perez","Indians","112","193","227","45","27","10","0","8","20","30","27","1","60","1","2","4","4","0","0",".233","11.9 %","26.4 %",".327",".409",".737",".176",".291",".319","0.6","27","98","2900"
"Rob Refsnyder","Indians","73","120","143","27","20","7","0","0","12","8","19","4","21","1","1","0","5","2","0",".225","13.3 %","14.7 %",".333",".283",".617",".058",".270",".273","-5.4","11","66","13770"
"Giovanny Urshela","Indians","70","126","133","32","25","6","0","1","7","9","6","0","22","0","0","1","3","0","0",".254","4.5 %","16.5 %",".288",".325",".613",".071",".301",".270","-5.2","10","64","10681"
