"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Bryce Harper","Nationals","388","645","755","172","105","43","2","22","34","93","95","4","182","3","8","4","15","2","2",".267","12.6 %","24.1 %",".360",".442",".801",".175",".334",".348","19.6","106","117","11579"
"Daniel Murphy","Nationals","443","770","830","219","157","43","5","14","27","90","37","4","128","12","11","0","19","1","2",".284","4.5 %","15.4 %",".323",".408",".731",".123",".321",".315","1.0","95","99","4316"
"Adam Eaton","Nationals","274","523","585","147","121","20","5","1","4","43","45","0","95","13","2","2","9","0","0",".281","7.7 %","16.2 %",".352",".344",".696",".063",".340",".313","-0.6","65","97","11205"
"Matt Adams","Nationals","199","305","322","64","42","9","1","12","18","51","12","0","92","1","4","0","5","0","0",".210","3.7 %","28.6 %",".239",".364",".603",".154",".254",".260","-13.8","23","61","9393"
