"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Kurt Suzuki","Braves","253","494","545","143","96","33","0","14","48","72","31","4","66","9","7","4","8","0","0",".289","5.7 %","12.1 %",".338",".441",".780",".152",".306",".335","8.8","70","109","8259"
"Dansby Swanson","Braves","73","112","127","30","19","7","1","3","14","15","15","4","28","0","0","0","0","1","0",".268","11.8 %","22.0 %",".354",".429",".783",".161",".333",".329","0.8","16","101","18314"
"Tyler Flowers","Braves","205","388","439","94","64","18","0","12","26","53","39","2","123","11","1","0","6","0","1",".242","8.9 %","28.0 %",".328",".381",".709",".139",".323",".315","0.4","50","96","9134"
"Peter Bourjos","Braves","213","393","430","95","69","12","5","9","31","25","28","3","117","4","1","4","5","1","3",".242","6.5 %","27.2 %",".298",".366",".665",".125",".321",".289","-8.9","40","81","2578"
"Chris Stewart","Braves","114","201","232","51","43","7","1","0","6","20","23","0","28","1","5","2","7","1","0",".254","9.9 %","12.1 %",".326",".299",".625",".045",".287",".283","-6.4","20","75","3878"
"Charlie Culberson","Braves","85","159","168","39","28","8","1","2","5","16","6","1","32","1","2","0","8","2","0",".245","3.6 %","19.0 %",".274",".346",".620",".101",".291",".268","-6.0","13","55","3298"
"Julio Teheran","Braves","49","72","95","10","9","1","0","0","0","6","5","0","21","2","1","15","2","0","0",".139","5.3 %","22.1 %",".213",".153",".365",".014",".192",".177","-10.5","0","4","6797"
