"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Freddie Freeman","Braves","466","788","915","215","142","44","4","25","44","109","94","3","222","25","8","0","22","1","2",".273","10.3 %","24.3 %",".365",".434",".799",".161",".346",".350","25.9","130","120","5361"
"Nick Markakis","Braves","488","934","1016","250","200","43","1","6","35","86","66","0","150","10","6","0","26","0","0",".268","6.5 %","14.8 %",".321",".335",".656",".067",".311",".293","-18.3","97","80","5930"
"Ender Inciarte","Braves","284","558","608","155","131","17","5","2","33","33","37","0","64","3","5","5","8","2","0",".278","6.1 %","10.5 %",".323",".337",".660",".059",".308",".292","-11.2","59","78","4922"
"Ryan Flaherty","Braves","113","153","170","30","19","5","2","4","9","18","10","0","44","4","1","2","1","0","0",".196","5.9 %","25.9 %",".262",".333",".595",".137",".245",".265","-6.5","12","63","7888"
"Preston Tucker","Braves","42","84","87","15","11","3","0","1","3","2","3","0","23","0","0","0","2","0","0",".179","3.4 %","26.4 %",".207",".250",".457",".071",".233",".201","-7.9","2","23","13633"
