"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Joey Gallo","Rangers","98","146","171","29","14","6","0","9","13","21","20","0","75","5","0","0","1","0","0",".199","11.7 %","43.9 %",".316",".425",".740",".226",".323",".322","0.7","21","96","14128"
"Shin-Soo Choo","Rangers","376","700","832","171","128","26","2","15","43","64","90","1","182","31","6","5","9","3","1",".244","10.8 %","21.9 %",".353",".351",".705",".107",".306",".319","3.6","97","97","3174"
"Rougned Odor","Rangers","314","578","628","133","90","21","3","19","36","70","25","0","135","18","5","2","9","3","3",".230","4.0 %","21.5 %",".281",".375",".657",".145",".266",".286","-15.6","57","73","12282"
"Nomar Mazara","Rangers","143","234","252","54","44","7","1","2","10","19","13","0","59","4","1","0","4","0","0",".231","5.2 %","23.4 %",".282",".295",".577",".064",".299",".257","-13.2","17","51","14553"
