"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Neil Walker","Yankees","609","1866","2108","502","317","90","13","82","160","259","192","12","364","36","14","0","47","3","4",".269","9.1 %","17.3 %",".346",".463",".809",".194",".293",".350","59.4","298","123","7539"
"Brett Gardner","Yankees","668","1968","2255","528","356","95","20","57","221","203","235","4","422","22","14","16","19","49","11",".268","10.4 %","18.7 %",".351",".424",".774",".155",".313",".339","43.3","301","113","9927"
"Gregory Bird","Yankees","89","234","267","51","22","14","0","15","28","44","28","0","73","3","2","0","3","0","0",".218","10.5 %","27.3 %",".307",".470",".777",".252",".243",".332","3.0","34","108","14131"
"Jacoby Ellsbury","Yankees","580","1684","1887","469","332","82","19","36","178","180","160","11","247","10","12","2","35","74","16",".279","8.5 %","13.1 %",".342",".414",".756",".135",".306",".330","22.3","236","106","4727"
"Didi Gregorius","Yankees","584","1649","1790","447","295","83","10","59","154","197","103","10","249","15","17","5","18","13","3",".271","5.8 %","13.9 %",".317",".441",".758",".170",".286",".324","12.1","218","101","6012"
"Aaron Hicks","Yankees","386","969","1109","216","144","40","7","25","68","102","118","2","218","6","9","7","11","13","6",".223","10.6 %","19.7 %",".309",".356",".665",".133",".260",".294","-18.6","108","81","5297"
