"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Jared Hughes","Reds","174.1","2.22","723","155","51","43","10","62","5","17","136",".241",".330",".355",".304","1.24",".291","0.52","8.00","3.81","18.8 %","9325"
"Raisel Iglesias","Reds","141.0","2.62","537","83","42","41","12","35","0","8","185",".168",".237",".290",".235","0.84",".239","0.77","5.30","2.60","34.5 %","17130"
"David Hernandez","Reds","126.0","2.71","518","119","43","38","11","29","3","7","127",".247",".301",".371",".293","1.17",".314","0.79","8.50","3.72","24.5 %","4259"
"Anthony DeSclafani","Reds","165.2","3.26","680","157","68","60","11","35","2","7","127",".246",".298",".362",".288","1.16",".292","0.60","8.53","3.75","18.7 %","13050"
"Homer Bailey","Reds","266.1","3.99","1073","238","123","118","29","64","2","15","243",".239",".299",".386",".301","1.13",".289","0.98","8.04","3.28","22.7 %","8362"
"Michael Lorenzen","Reds","138.0","4.24","585","133","68","65","16","46","5","9","125",".251",".322",".398",".313","1.30",".301","1.04","8.67","3.65","21.4 %","14843"
"Brandon Finnegan","Reds","184.2","4.29","782","158","97","88","33","90","2","2","169",".229",".322",".429",".324","1.34",".256","1.61","7.70","4.51","21.6 %","16208"
"Justin Nicolino","Reds","152.0","4.56","661","172","83","77","20","52","7","4","62",".284",".351",".471",".349","1.47",".291","1.18","10.18","5.48","9.4 %","11754"
