"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Ryan Braun","Brewers","258","549","621","171","99","36","9","27","79","81","61","7","96","2","8","0","20","21","6",".311","9.8 %","15.5 %",".377",".557",".935",".246",".332",".394","39.4","110","147","3410"
"Domingo Santana","Brewers","149","271","315","77","44","19","0","14","37","45","43","2","88","0","1","0","4","3","4",".284","13.7 %","27.9 %",".381",".509",".890",".225",".371",".379","16.0","53","135","10348"
"Lorenzo Cain","Brewers","299","660","726","202","124","56","4","18","70","83","57","11","110","6","3","0","12","9","3",".306","7.9 %","15.2 %",".365",".485",".850",".179",".344",".362","28.0","110","129","9077"
"Jett Bandy","Brewers","59","88","100","21","9","6","0","6","9","14","9","0","20","1","1","1","2","0","0",".239","9.0 %","20.0 %",".313",".511",".824",".273",".238",".347","2.3","14","117","12508"
"Jesus Aguilar","Brewers","75","130","148","36","24","6","1","5","12","20","15","1","45","1","2","0","1","0","0",".277","10.1 %","30.4 %",".351",".454",".805",".177",".378",".342","3.1","21","109","11342"
"Jonathan Villar","Brewers","251","486","546","127","76","35","3","13","64","48","48","1","145","0","4","8","6","26","5",".261","8.8 %","26.6 %",".325",".426",".751",".165",".343",".325","4.1","67","102","10071"
"Hernan Perez","Brewers","199","393","414","107","69","23","6","9","39","59","13","1","86","0","6","2","3","16","4",".272","3.1 %","20.8 %",".291",".430",".721",".158",".322",".305","-4.1","44","85","5751"
"Orlando Arcia","Brewers","95","163","183","42","32","7","1","2","17","15","20","2","35","0","0","0","3","7","1",".258","10.9 %","19.1 %",".339",".350",".688",".092",".317",".302","-2.8","19","82","13185"
"Manny Pina","Brewers","67","119","133","32","24","8","0","0","11","17","10","0","28","3","1","0","2","0","0",".269","7.5 %","21.1 %",".338",".336",".674",".067",".348",".301","-2.2","14","80","2829"
