"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Adam Frazier","Pirates","60","80","89","27","26","1","0","0","2","13","4","0","14","2","2","1","1","0","0",".338","4.5 %","15.7 %",".375",".350",".725",".013",".397",".321","0.0","11","98","15223"
"Corey Dickerson","Pirates","271","447","475","119","81","26","3","9","25","46","24","0","133","3","1","0","10","1","0",".266","5.1 %","28.0 %",".307",".398",".706",".132",".359",".307","-3.6","51","86","10762"
"Gregory Polanco","Pirates","242","397","434","83","56","17","1","9","10","49","30","2","110","2","3","2","8","0","0",".209","6.9 %","25.3 %",".266",".325",".591",".116",".263",".259","-19.6","30","59","12907"
