"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Brian Dozier","Twins","366","778","888","220","114","57","7","42","122","110","95","8","164","7","5","2","16","5","6",".283","10.7 %","18.5 %",".364",".536",".900",".253",".308",".382","48.0","149","142","9810"
"Miguel Sano","Twins","141","279","321","75","37","18","3","17","40","47","41","3","109","0","1","0","8","0","0",".269","12.8 %","34.0 %",".361",".538",".899",".269",".377",".377","15.9","54","137","12164"
"Robbie Grossman","Twins","216","430","492","118","85","23","1","9","47","42","54","0","89","3","1","4","10","4","6",".274","11.0 %","18.1 %",".359",".395",".754",".121",".327",".334","7.4","64","109","5254"
"Kennys Vargas","Twins","126","257","287","70","47","14","0","9","28","37","27","4","80","1","2","0","14","0","0",".272","9.4 %","27.9 %",".341",".432",".773",".160",".359",".332","4.1","37","108","12101"
"Eduardo Escobar","Twins","291","576","619","153","101","30","1","21","48","73","33","3","122","3","5","2","11","1","2",".266","5.3 %","19.7 %",".306",".431",".737",".165",".301",".317","-0.2","71","97","6153"
"Ehire Adrianza","Twins","96","161","177","43","29","10","1","3","11","25","10","2","29","1","2","3","1","0","1",".267","5.6 %","16.4 %",".310",".398",".708",".130",".305",".301","-2.0","18","88","8418"
"Byron Buxton","Twins","137","268","303","63","40","11","6","6","36","25","30","2","92","0","2","3","1","4","0",".235","9.9 %","30.4 %",".310",".388",".698",".153",".331",".300","-4.3","32","84","14161"
