"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Brandon Belt","Giants","358","621","705","161","93","41","7","20","38","85","72","1","172","10","1","1","8","2","1",".259","10.2 %","24.4 %",".345",".444",".790",".185",".328",".344","15.7","97","119","10264"
"Joe Panik","Giants","261","457","506","131","106","17","6","2","16","43","36","0","63","5","3","5","15","1","0",".287","7.1 %","12.5 %",".343",".363",".707",".077",".327",".313","-2.1","57","97","11936"
"Brandon Crawford","Giants","441","765","842","199","140","35","8","16","33","105","63","3","184","4","8","2","28","1","1",".260","7.5 %","21.9 %",".317",".390",".706",".129",".319",".308","-5.4","90","96","5343"
"Pablo Sandoval","Giants","69","106","112","27","22","5","0","0","15","10","4","0","17","1","0","1","2","0","0",".255","3.6 %","15.2 %",".288",".302",".590",".047",".303",".262","-4.5","8","59","5409"
