"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Shin-Soo Choo","Rangers","568","1601","1908","439","278","86","5","70","165","207","258","10","409","36","10","3","29","12","4",".274","13.5 %","21.4 %",".385",".465",".850",".191",".326",".371","84.5","301","133","3174"
"Joey Gallo","Rangers","179","436","514","88","30","15","4","39","66","74","75","4","197","3","0","0","2","5","1",".202","14.6 %","38.3 %",".323",".523",".846",".321",".245",".353","14.5","76","117","14128"
"Nomar Mazara","Rangers","280","836","932","223","145","36","4","38","69","146","81","7","180","6","9","0","20","0","1",".267","8.7 %","19.3 %",".333",".456",".788",".189",".295",".335","11.6","123","104","14553"
"Rougned Odor","Rangers","511","1446","1542","366","209","68","20","69","109","202","66","8","312","13","11","6","20","9","3",".253","4.3 %","20.2 %",".290",".471",".761",".218",".276",".321","4.9","184","96","12282"
"Drew Robinson","Rangers","42","89","101","18","9","4","0","5","8","10","12","0","36","0","0","0","2","0","2",".202","11.9 %","35.6 %",".297",".416",".713",".213",".271",".307","-1.2","11","85","11761"
"Jurickson Profar","Rangers","179","444","509","109","82","14","3","10","34","40","48","0","96","6","1","10","4","0","2",".245","9.4 %","18.9 %",".327",".358",".685",".113",".292",".306","-4.6","54","85","10815"
"Juan Centeno","Rangers","83","228","250","52","36","10","1","5","11","28","21","1","48","0","0","1","8","0","0",".228","8.4 %","19.2 %",".293",".346",".640",".118",".269",".280","-7.3","22","73","7168"
"Cole Hamels","Rangers","65","127","146","22","18","3","1","0","6","2","1","0","55","1","0","17","1","0","1",".173","0.7 %","37.7 %",".186",".213",".399",".039",".306",".177","-15.6","1","4","4972"
"Tim Lincecum","Rangers","57","92","109","10","8","1","1","0","2","2","6","0","51","0","0","11","2","0","0",".109","5.5 %","46.8 %",".163",".141",".305",".033",".244",".144","-14.3","-2","-13","5705"
