"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Tyler Lyons","Cardinals","80.2","2.79","317","52","25","25","7","25","0","6","82",".182",".263",".297",".253","0.95",".228","0.78","5.80","3.93","25.9 %","11334"
"Michael Wacha","Cardinals","299.1","3.07","1262","266","109","102","20","107","7","7","245",".232",".302",".347",".285","1.25",".279","0.60","8.00","4.06","19.4 %","14078"
"Dominic Leone","Cardinals","66.0","3.27","291","66","26","24","8","34","6","3","65",".260",".355",".440",".341","1.52",".320","1.09","9.00","4.23","22.3 %","13763"
"Brett Cecil","Cardinals","114.0","3.39","485","109","46","43","8","30","0","6","132",".243",".301",".363",".291","1.22",".327","0.63","8.61","2.94","27.2 %","2660"
"Adam Wainwright","Cardinals","374.1","3.56","1583","386","160","148","29","114","9","7","316",".264",".322",".390",".311","1.34",".320","0.70","9.28","3.61","20.0 %","2233"
"Luke Gregerson","Cardinals","144.0","3.56","599","122","61","57","11","50","9","3","127",".223",".294",".360",".282","1.19",".272","0.69","7.63","3.50","21.2 %","4090"
"Carlos Martinez","Cardinals","328.2","3.92","1451","340","156","143","37","156","10","5","278",".264",".348",".419",".333","1.51",".311","1.01","9.31","4.11","19.2 %","11682"
"Bud Norris","Cardinals","299.2","5.08","1363","338","177","169","45","142","6","12","266",".280",".363",".467",".361","1.60",".326","1.35","10.15","4.49","19.5 %","9492"
