"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Michael Brantley","Indians","485","1355","1507","422","279","98","4","41","154","213","132","15","124","6","12","2","30","40","5",".311","8.8 %","8.2 %",".372",".480",".853",".169",".317",".368","63.8","232","133","4106"
"Tyler Naquin","Indians","119","322","361","94","59","17","4","14","36","37","32","4","114","4","3","0","4","2","0",".292","8.9 %","31.6 %",".360",".500",".860",".208",".406",".363","13.3","56","127","13359"
"Jason Kipnis","Indians","591","1672","1912","465","294","110","12","49","223","188","208","11","349","9","18","5","32","58","16",".278","10.9 %","18.3 %",".358",".446",".804",".168",".322",".348","50.9","268","119","9776"
"Jose Ramirez","Indians","425","1157","1287","332","203","85","12","32","135","138","100","3","134","7","10","13","12","27","8",".287","7.8 %","10.4 %",".345",".464",".809",".177",".300",".346","31.2","181","115","13510"
"Francisco Lindor","Indians","376","1080","1225","310","201","62","8","39","127","151","99","6","162","10","20","16","24","22","5",".287","8.1 %","13.2 %",".347",".468",".814",".181",".301",".346","27.7","172","115","12916"
"Yonder Alonso","Indians","541","1532","1721","419","284","89","2","44","96","178","174","16","244","2","13","0","43","7","1",".273","10.1 %","14.2 %",".346",".420",".766",".147",".298",".331","22.1","220","111","2530"
"Lonnie Chisenhall","Indians","525","1425","1555","383","238","93","6","46","118","212","96","9","287","15","12","6","23","7","2",".269","6.2 %","18.5 %",".319",".439",".758",".171",".305",".327","14.8","191","104","7571"
"Bradley Zimmer","Indians","92","225","252","54","33","12","2","7","20","30","22","1","80","2","3","0","2","8","0",".240","8.7 %","31.7 %",".310",".404",".714",".164",".333",".305","-3.3","27","86","16221"
