"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Zach Britton","Orioles","84.0","1.39","320","60","16","13","2","21","0","1","83",".201",".257",".253",".232","0.96",".272","0.21","6.43","2.22","25.9 %","3240"
"Brad Brach","Orioles","150.0","2.64","620","126","50","44","11","65","6","0","126",".227",".310",".343",".287","1.27",".275","0.66","7.56","4.28","20.3 %","6627"
"Darren O'Day","Orioles","101.0","3.21","427","84","40","36","18","42","10","4","109",".220",".306",".420",".308","1.25",".260","1.60","7.49","3.87","25.5 %","3321"
"Alex Cobb","Orioles","255.2","3.41","1053","221","101","97","28","82","4","8","215",".229",".296",".379",".296","1.19",".268","0.99","7.78","3.76","20.4 %","6562"
"Kevin Gausman","Orioles","313.2","3.73","1325","299","137","130","37","112","2","1","297",".247",".313",".402",".312","1.31",".298","1.06","8.58","4.04","22.4 %","14107"
"Chris Tillman","Orioles","432.1","3.83","1874","429","189","184","46","185","5","8","335",".255",".333",".407",".325","1.42",".295","0.96","8.93","4.56","17.9 %","5279"
"Dylan Bundy","Orioles","138.1","4.29","577","135","69","66","21","44","2","5","102",".256",".319",".446",".326","1.29",".281","1.37","8.78","5.14","17.7 %","12917"
"Andrew Cashner","Orioles","367.2","4.38","1603","371","205","179","47","167","8","7","283",".260",".342",".437",".337","1.46",".295","1.15","9.08","4.76","17.7 %","8782"
