"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"David Peralta","Diamondbacks","390","1159","1262","356","230","67","20","39","87","152","89","3","224","4","9","1","19","6","1",".307","7.1 %","17.7 %",".356",".500",".856",".193",".350",".366","51.0","196","125","2136"
"Jake Lamb","Diamondbacks","426","1226","1394","335","188","72","16","59","89","202","151","20","324","7","10","0","31","2","2",".273","10.8 %","23.2 %",".354",".502",".856",".229",".324",".360","49.8","213","119","13329"
"Alex Avila","Diamondbacks","430","1106","1329","260","164","50","2","44","66","140","215","3","417","1","6","1","24","0","0",".235","16.2 %","31.4 %",".358",".403",".762",".168",".332",".339","25.5","177","113","7476"
"Jarrod Dyson","Diamondbacks","415","1097","1229","295","220","41","23","11","68","99","92","4","188","12","6","22","13","45","6",".269","7.5 %","15.3 %",".331",".378",".709",".109",".314",".311","-5.3","136","94","4866"
"Ketel Marte","Diamondbacks","217","569","629","160","124","26","5","5","46","42","47","0","100","2","7","4","6","12","5",".281","7.5 %","15.9 %",".334",".371",".705",".090",".329",".309","-4.8","69","92","13613"
"Daniel Descalso","Diamondbacks","486","1031","1163","251","164","54","9","24","83","134","115","14","226","5","6","6","14","5","2",".243","9.9 %","19.4 %",".321",".383",".704",".140",".288",".305","-9.8","124","82","8392"
"Patrick Corbin","Diamondbacks","83","140","165","25","20","3","2","0","7","4","12","0","51","1","0","12","1","0","1",".179","7.3 %","30.9 %",".248",".229",".477",".050",".281",".219","-13.0","6","24","9323"
"Robbie Ray","Diamondbacks","60","101","117","19","13","5","0","1","5","2","3","0","45","0","0","13","0","0","0",".188","2.6 %","38.5 %",".212",".267",".479",".079",".327",".209","-10.7","3","15","11486"
"Jorge de la Rosa","Diamondbacks","83","146","159","17","17","0","0","0","3","6","3","0","57","0","0","10","1","0","0",".116","1.9 %","35.8 %",".134",".116",".251",".000",".191",".115","-25.3","-8","-56","2047"
