"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Charlie Blackmon","Rockies","406","771","842","233","170","30","10","23","41","92","42","0","135","20","2","7","4","5","2",".302","5.0 %","16.0 %",".353",".457",".810",".154",".341",".351","24.9","122","104","7859"
"Carlos Gonzalez","Rockies","359","695","730","171","110","33","1","27","37","102","25","1","202","2","7","1","12","0","0",".246","3.4 %","27.7 %",".272",".413",".685",".167",".304",".293","-13.5","70","66","7287"
"Gerardo Parra","Rockies","343","574","635","139","113","18","2","6","23","47","41","0","117","9","3","8","14","0","1",".242","6.5 %","18.4 %",".301",".312",".613",".070",".293",".275","-19.9","52","61","8553"
"Tony Wolters","Rockies","68","91","101","19","17","1","0","1","6","6","7","0","27","2","0","1","3","0","0",".209","6.9 %","26.7 %",".280",".253",".533",".044",".286",".245","-6.4","6","31","11470"
