"Name","Team","IP","ERA","TBF","H","R","ER","HR","BB","IBB","HBP","SO","AVG","OBP","SLG","wOBA","WHIP","BABIP","HR/9","H/9","xFIP","K%","playerid"
"Aaron Loup","Blue Jays","102.1","2.02","426","85","31","23","5","22","1","20","90",".221",".305",".324",".283","1.05",".277","0.44","7.48","3.12","21.1 %","10343"
"Aaron Sanchez","Blue Jays","167.1","3.23","728","145","66","60","22","89","2","4","136",".228",".328",".377",".312","1.40",".258","1.18","7.80","4.45","18.7 %","11490"
"Marcus Stroman","Blue Jays","282.1","3.44","1178","267","118","108","21","90","1","8","225",".247",".311",".364",".297","1.26",".295","0.67","8.51","3.57","19.1 %","13431"
"Roberto Osuna","Blue Jays","99.1","3.53","401","80","40","39","12","21","4","5","109",".213",".266",".368",".270","1.02",".268","1.09","7.25","3.46","27.2 %","13764"
"Marco Estrada","Blue Jays","418.2","3.55","1676","319","172","165","65","123","2","9","345",".207",".270",".386",".285","1.06",".224","1.40","6.86","4.54","20.6 %","1118"
"J.A. Happ","Blue Jays","169.0","3.78","721","169","77","71","17","51","1","2","154",".253",".309",".399",".309","1.30",".306","0.91","9.00","3.72","21.4 %","7410"
"Jaime Garcia","Blue Jays","120.0","3.83","507","126","55","51","14","23","1","8","114",".265",".311",".409",".313","1.24",".322","1.05","9.45","3.18","22.5 %","8137"
"Joe Biagini","Blue Jays","76.0","4.62","343","88","45","39","8","25","1","2","79",".278",".336",".429",".328","1.49",".349","0.95","10.42","3.57","23.0 %","13194"
