"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Miguel Cabrera","Tigers","302","610","732","196","119","40","1","36","106","117","113","20","129","4","5","0","20","0","0",".321","15.4 %","17.6 %",".428",".567",".995",".246",".356",".420","61.2","144","169","1744"
"James McCann","Tigers","161","327","360","94","55","16","3","20","36","53","28","0","81","2","1","2","13","1","0",".287","7.8 %","22.5 %",".346",".538",".885",".251",".326",".374","17.0","59","135","12859"
"Victor Martinez","Tigers","332","701","764","215","150","39","0","26","76","105","58","12","87","2","3","0","30","0","0",".307","7.6 %","11.4 %",".360",".474",".834",".167",".320",".358","26.1","112","127","393"
"Mikie Mahtook","Tigers","114","252","270","68","38","13","3","14","37","36","12","0","59","5","0","1","2","2","2",".270","4.4 %","21.9 %",".316",".512",".828",".242",".302",".351","7.2","39","122","13130"
"Nick Castellanos","Tigers","253","517","566","140","84","26","6","24","57","74","42","2","126","1","6","0","4","1","3",".271","7.4 %","22.3 %",".323",".484",".807",".213",".311",".342","12.5","77","115","11737"
"Jose Iglesias","Tigers","243","454","497","131","92","29","3","7","48","35","34","1","60","3","2","4","7","5","4",".289","6.8 %","12.1 %",".341",".412",".753",".123",".319",".328","4.3","62","103","10231"
"Dixon Machado","Tigers","44","68","81","14","13","1","0","0","6","4","8","0","14","0","2","3","3","1","0",".206","9.9 %","17.3 %",".282",".221",".503",".015",".250",".233","-5.8","4","38","11472"
