"Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","OBP","SLG","OPS","ISO","BABIP","wOBA","wRAA","wRC","wRC+","playerid"
"Jesse Winker","Reds","44","96","111","33","21","5","0","7","11","15","14","0","20","0","0","1","2","1","0",".344","12.6 %","18.0 %",".427",".615","1.042",".271",".377",".438","10.9","24","171","13590"
"Joey Votto","Reds","648","1725","2183","547","351","102","6","88","190","259","427","63","344","13","18","0","39","7","1",".317","19.6 %","15.8 %",".452",".536",".988",".219",".350",".418","181.4","432","164","4314"
"Scooter Gennett","Reds","574","1669","1792","496","327","101","12","56","108","222","95","11","307","8","8","11","38","2","2",".297","5.3 %","17.1 %",".337",".473",".809",".176",".335",".346","44.8","250","115","10339"
"Scott Schebler","Reds","226","587","665","142","79","25","3","35","63","87","56","8","158","18","4","0","10","5","1",".242","8.4 %","23.8 %",".325",".474",".798",".232",".269",".336","9.3","89","106","12225"
"Tucker Barnhart","Reds","315","832","943","225","156","52","3","14","39","94","90","20","146","6","7","8","24","1","1",".270","9.5 %","15.5 %",".343",".391",".734",".120",".311",".314","-2.6","108","92","10200"
"Billy Hamilton","Reds","485","1448","1608","365","284","53","18","10","96","96","122","0","305","1","9","28","10","71","12",".252","7.6 %","19.0 %",".309",".334",".643",".082",".311",".286","-38.7","146","75","10199"
